minute,team ,opposition,id,play_pos,event,x,y,outcome,secondary_outcome
24,Billingham,Fylde,Ath15,half back,kick,94,56,open play,
24,Billingham,Fylde,Ath12,centre,tackle,59,36,successful,
24,Billingham,Fylde,Ath20,back row,tackle,60,36,successful,
25,Billingham,Fylde,Ath36,back row,tackle,62,15.5,missed,
25,Billingham,Fylde,Ath15,half back,tackle,63,16,successful,
25,Billingham,Fylde,Ath5,second row,tackle,63,16,successful,
25,Billingham,Fylde,Ath35,front row,tackle,63,53,successful,
25,Billingham,Fylde,Ath12,centre,tackle,65,61,successful,
25,Billingham,Fylde,Ath7,back row,tackle,65,61,successful,
25,Billingham,Fylde,Ath2,front row,tackle,65,54,successful,
25,Billingham,Fylde,Ath20,back row,tackle,65,54,successful,
25,Billingham,Fylde,Ath2,front row,def pen con,67,52,offside,
26,Billingham,Fylde,Ath7,back row,handling error,89,60,knock on,
27,Billingham,Fylde,Ath15,half back,kick,89,55,touch kick,
28,Billingham,Fylde,Ath8,second row,carry,65,60,gls,
28,Billingham,Fylde,Ath1,front row,carry,66,52,gls,
28,Billingham,Fylde,Ath13,centre,carry,71,30,gls,
28,Billingham,Fylde,Ath13,centre,defender beaten,67,30,ran over,
29,Billingham,Fylde,Ath8,second row,carry,61,14,gls,
29,Billingham,Fylde,Ath53,back three,carry,58,4,gls,
29,Billingham,Fylde,Ath3,front row,carry,55,16,gls,
29,Billingham,Fylde,Ath3,front row,defender beaten,54,15.5,ran over,
29,Billingham,Fylde,Ath53,back three,carry,50,6,gls,
29,Billingham,Fylde,Ath5,second row,carry,42,3,support carry ,
29,Billingham,Fylde,Ath5,second row,defender beaten,37,1,ran round,
29,Billingham,Fylde,Ath8,second row,carry,36,15,open play,
29,Billingham,Fylde,Ath15,half back,carry,37,23,gls,
29,Billingham,Fylde,Ath15,half back,defender beaten,35,24,step,
29,Billingham,Fylde,Ath36,back row,carry,33,41,open play,
29,Billingham,Fylde,Ath36,back row,offload,27,42,unsuccessful,
29,Billingham,Fylde,Ath7,back row,tackle,24,40,successful,
29,Billingham,Fylde,Ath20,back row,tackle,23,50,successful,
30,Billingham,Fylde,Ath8,second row,tackle,24,5,successful,
30,Billingham,Fylde,Ath2,front row,tackle,19,25,successful,
30,Billingham,Fylde,Ath20,back row,tackle,19,25,successful,
30,Billingham,Fylde,Ath2,front row,tackle,21,48,missed,
30,Billingham,Fylde,Ath12,centre,tackle,22,51,successful,
30,Billingham,Fylde,Ath36,back row,tackle,22,51,successful,
30,Billingham,Fylde,Ath53,back three,tackle,52.5,63,missed,
32,Billingham,Fylde,Ath15,half back,kick,50,35,kick off,
32,Billingham,Fylde,Ath27,back three,def pen con,27,61,taking man in the air,
33,Billingham,Fylde,Ath20,back row,tackle,76,35,successful,
33,Billingham,Fylde,Ath8,second row,tackle,75,57,successful,
33,Billingham,Fylde,Ath5,second row,tackle,75,51,successful,
33,Billingham,Fylde,Ath36,back row,tackle,76,31,missed,
33,Billingham,Fylde,Ath12,centre,tackle,76,31,successful,
33,Billingham,Fylde,Ath20,back row,tackle,78,29,successful,
33,Billingham,Fylde,Ath12,centre,tackle,79,21,successful,
33,Billingham,Fylde,Ath20,back row,tackle,77.5,22,missed,
33,Billingham,Fylde,Ath3,front row,tackle,78,23,successful,
34,Billingham,Fylde,Ath12,centre,tackle,79,22,successful,
34,Billingham,Fylde,Ath15,half back,tackle,79,50,successful,
34,Billingham,Fylde,Ath8,second row,tackle,79,50,successful,
34,Billingham,Fylde,Ath1,front row,tackle,78,51,successful,
34,Billingham,Fylde,Ath36,back row,tackle,78,51,successful,
34,Billingham,Fylde,Ath2,front row,tackle,78,48,missed,
34,Billingham,Fylde,Ath8,second row,tackle,77,49,successful,
34,Billingham,Fylde,Ath36,back row,tackle,77,35,successful,
34,Billingham,Fylde,Ath20,back row,tackle,78,36,successful,
34,Billingham,Fylde,Ath27,back three,tackle,78,58,successful,
34,Billingham,Fylde,Ath36,back row,tackle,80,50,successful,
34,Billingham,Fylde,Ath5,second row,tackle,80,50,successful,
34,Billingham,Fylde,Ath2,front row,tackle,76,35,successful,
35,Billingham,Fylde,Ath15,half back,tackle,78,22,missed,
35,Billingham,Fylde,Ath5,second row,tackle,86,26,missed,
35,Billingham,Fylde,Ath53,back three,tackle,90,33,successful,
34,Billingham,Fylde,Ath3,front row,def pen con,80.5,45,offside,
37,Billingham,Fylde,Ath15,half back,kick,50,35,kick off,
37,Billingham,Fylde,Ath27,back three,tackle,23,60,successful,
37,Billingham,Fylde,Ath20,back row,tackle,18,51,successful,
37,Billingham,Fylde,Ath2,front row,tackle,15,35,missed,
37,Billingham,Fylde,Ath24,back three,tackle,38.5,2.5,offload allowed,
37,Billingham,Fylde,Ath12,centre,turnover won,45,2.5,loose ball,
37,Billingham,Fylde,Ath12,centre,carry,45,2.5,support carry ,
37,Billingham,Fylde,Ath12,centre,defender beaten,39,5,step,
37,Billingham,Fylde,Ath36,back row,carry,39,30,gls,
37,Billingham,Fylde,Ath7,back row,carry,36,17,open play,
37,Billingham,Fylde,Ath24,back three,carry,37,10,gls,
37,Billingham,Fylde,Ath7,back row,carry,32,19,gls,
38,Billingham,Fylde,Ath27,back three,carry,24,66,gls,
38,Billingham,Fylde,Ath8,second row,carry,18.5,54,gls,
38,Billingham,Fylde,Ath15,back three,carry,21,35,open play,
38,Billingham,Fylde,Ath2,front row,carry,19,23,gls,
38,Billingham,Fylde,Ath12,centre,carry,20,32,gls,
38,Billingham,Fylde,Ath12,centre,defender beaten,15,31,step,
38,Billingham,Fylde,Ath12,centre,defender beaten,15,31,step,
38,Billingham,Fylde,Ath12,centre,defender beaten,9,28,ran over,
39,Billingham,Fylde,team,forwards,scrum,5,20,won,
39,Billingham,Fylde,Ath15,half back,carry,10,30,open play,
39,Billingham,Fylde,Ath15,half back,offload,5,34,successful,
39,Billingham,Fylde,Ath36,back row,carry,6,35,support carry ,
39,Billingham,Fylde,Ath36,back row,defender beaten,6,35,ran round,
40,Billingham,Fylde,team,forwards,scrum,5,39,won,
40,Billingham,Fylde,Ath12,centre,pass,6,19,error,
41,Billingham,Fylde,Ath24,back three,tackle,78,4,missed,
42,Billingham,Fylde,Ath15,half back,kick,50,35,kick off,
42,Billingham,Fylde,Ath24,back three,tackle,76,53,successful,
42,Billingham,Fylde,Ath12,centre,tackle,70,6,successful,
42,Billingham,Fylde,Ath27,back three,tackle,70,6,successful,
42,Billingham,Fylde,Ath5,second row,tackle,76,24,successful,
42,Billingham,Fylde,Ath5,second row,def pen con,76,24,high tackle,
42,Billingham,Fylde,Ath5,second row,yellow card,76,24,NA,
44,Billingham,Fylde,Ath27,back three,carry,54,30,tap pen support,
44,Billingham,Fylde,Ath7,back row,carry,57,49,open play,
44,Billingham,Fylde,Ath8,second row,carry,58,56,gls,
44,Billingham,Fylde,Ath36,back row,carry,62,55,open play,
44,Billingham,Fylde,Ath27,back three,carry,58,23,gls,
44,Billingham,Fylde,Ath27,back three,defender beaten,62.5,20,step,
47,Billingham,Fylde,team,forwards,scrum,70,15,won,
47,Billingham,Fylde,Ath53,back three,carry,67.5,56,gls,
47,Billingham,Fylde,Ath53,back three,carry,76,65,support carry ,
47,Billingham,Fylde,Ath24,back three,pass,90,69,error,
47,Billingham,Fylde,Ath7,back row,tackle,95,55,successful,
47,Billingham,Fylde,Ath2,front row,tackle,95,55,successful,
48,Billingham,Fylde,Ath2,front row,LO Throw,77.5,70,successful,
48,Billingham,Fylde,Ath7,back row,LO catch ,77.5,65,successful,
48,Billingham,Fylde,Ath15,half back,carry,72,51,gls,
48,Billingham,Fylde,Ath24,back three,carry,68,35,open play,
48,Billingham,Fylde,Ath36,back row,handling error,62.5,64,knock on,
49,Billingham,Fylde,Ath13,centre,tackle,66,23,offload allowed,
49,Billingham,Fylde,Ath27,back three,tackle,66,23,offload allowed,
49,Billingham,Fylde,Ath53,back three,tackle,55,2.5,missed,
49,Billingham,Fylde,Ath12,centre,tackle,52.5,4.5,successful,
49,Billingham,Fylde,Ath15,half back,tackle,52.5,4.5,successful,
49,Billingham,Fylde,Ath12,centre,def pen con,52.5,5,side entry,
49,Billingham,Fylde,Ath27,back three,def pen con,52.5,5,language,
51,Billingham,Fylde,Ath8,second row,LO steal,24,6,successful,
51,Billingham,Fylde,Ath36,back row,carry,23,30,gls,
51,Billingham,Fylde,Ath36,back row,handling error,23,30,knock on,
52,Billingham,Fylde,team,forwards,scrum,24,30,won,
52,Billingham,Fylde,Ath27,back three,carry,30,9,gls,
52,Billingham,Fylde,Ath27,back three,defender beaten,42,6,ran over,
52,Billingham,Fylde,Ath1,front row,carry,54,18,gls,
52,Billingham,Fylde,Ath1,front row,defender beaten,59,21,ran over,
52,Billingham,Fylde,Ath1,front row,defender beaten,63,30,ran over,
52,Billingham,Fylde,Ath1,front row,offload,72,36,successful,
52,Billingham,Fylde,Ath2,front row,carry,71,37,support carry ,
52,Billingham,Fylde,Ath15,half back,carry,71,35,tap pen,
52,Billingham,Fylde,Ath15,half back,defender beaten,81,37,fend,
53,Billingham,Fylde,Ath1,front row,carry,84,35,gls,
53,Billingham,Fylde,Ath3,front row,carry,87,55,gls,
53,Billingham,Fylde,Ath20,back row,carry,88,50,gls,
53,Billingham,Fylde,Ath13,centre,carry,92,40,gls,
53,Billingham,Fylde,Ath13,centre,defender beaten,95,40,ran over,
54,Billingham,Fylde,Ath7,back row,carry,92,29,tap pen support,
54,Billingham,Fylde,Ath9,half back,pass,97,29,error,
54,Billingham,Fylde,Ath13,centre,carry,92,13,open play,
54,Billingham,Fylde,Ath8,second row,carry,91,19,gls,
54,Billingham,Fylde,Ath1,front row,carry,90,32,open play,
54,Billingham,Fylde,Ath1,front row,offload,91,32,successful,
54,Billingham,Fylde,Ath1,front row,try assist,91,32,pass,
54,Billingham,Fylde,Ath27,back three,carry,94,35,gls,
54,Billingham,Fylde,Ath27,back three,try ,100,35,scored,
56,Billingham,Fylde,Ath15,half back,conversion,93,35,successful,
57,Billingham,Fylde,Ath4,second row,kick rec,17,23,successful,
57,Billingham,Fylde,Ath7,back row,carry,20,29,kick return,
57,Billingham,Fylde,Ath27,back three,carry,21,53,gls,
57,Billingham,Fylde,Ath27,back three,defender beaten,25,50,ran over,
57,Billingham,Fylde,Ath4,second row,carry,28,35,open play,
57,Billingham,Fylde,Ath20,back row,try assist,37,64,pass,
57,Billingham,Fylde,Ath20,back row,carry,37,64,gls,
57,Billingham,Fylde,Ath24,back three,linebreak,45,68,open play,
57,Billingham,Fylde,Ath24,back three,defender beaten,65,69,ran over,
57,Billingham,Fylde,Ath24,back three,defender beaten,90,66,step,
57,Billingham,Fylde,Ath24,back three,try,100,56,scored,
59,Billingham,Fylde,Ath15,half back,conversion,78,55,unsuccessful,
60,Billingham,Fylde,team,forwards,scrum,50,35,won,
60,Billingham,Fylde,Ath15,half back,carry,50,21,gls,
60,Billingham,Fylde,Ath15,half back,kick,56,18,open play,
60,Billingham,Fylde,Ath27,back three,kick,69,5,open play,
62,Billingham,Fylde,team,forwards,scrum,78,12,pen won,
62,Billingham,Fylde,Ath12,centre,carry,76,27,gls,
62,Billingham,Fylde,Ath12,centre,defender beaten,78,26,step,
62,Billingham,Fylde,Ath12,centre,offload,80,26,successful,
62,Billingham,Fylde,Ath7,back row,carry,77,30,support carry ,
62,Billingham,Fylde,Ath12,centre,try assist,80,20,pass,
62,Billingham,Fylde,Ath35,front row,linebreak,81,10,open play,
62,Billingham,Fylde,Ath35,front row,defender beaten,95,6,ran over,
62,Billingham,Fylde,Ath35,front row,defender beaten,95,6,ran over,
62,Billingham,Fylde,Ath35,front row,try,100,6,scored,
64,Billingham,Fylde,Ath15,half back,conversion,78,6,successful,
64,Billingham,Fylde,Ath27,back three,kick rec,10,21,successful,
64,Billingham,Fylde,Ath27,back three,carry,10,21,kick return,
64,Billingham,Fylde,Ath8,second row,carry,21,48,open play,
64,Billingham,Fylde,Ath8,second row,atk pen won,22,50,holding on,
65,Billingham,Fylde,Ath7,back row,tackle,19,49,successful,
65,Billingham,Fylde,Ath1,front row,tackle,22,35,missed,
65,Billingham,Fylde,Ath2,front row,tackle,22,35,missed,
65,Billingham,Fylde,Ath7,back row,tackle,19,38,successful,
65,Billingham,Fylde,Ath5,second row,tackle,19,38,successful,
65,Billingham,Fylde,Ath8,second row,tackle,17,51,missed,
65,Billingham,Fylde,Ath20,back row,tackle,17,52,successful,
65,Billingham,Fylde,Ath13,centre,tackle,17,52,successful,
65,Billingham,Fylde,Ath1,front row,tackle,20,36,successful,
65,Billingham,Fylde,Ath35,front row,tackle,20,37,successful,
65,Billingham,Fylde,Ath4,second row,tackle,20,16,missed,
65,Billingham,Fylde,Ath7,back row,tackle,19,16,successful,
65,Billingham,Fylde,Ath5,second row,tackle,18,17,successful,
65,Billingham,Fylde,Ath4,second row,tackle,18,17,successful,
66,Billingham,Fylde,Ath20,back row,tackle,19,38,successful,
66,Billingham,Fylde,Ath8,second row,tackle,19,38,successful,
66,Billingham,Fylde,Ath22,half back,tackle,20,50,missed,
66,Billingham,Fylde,Ath35,front row,tackle,19,50,successful,
66,Billingham,Fylde,Ath15,half back,tackle,12,58,successful,
66,Billingham,Fylde,Ath13,centre,tackle,12,58,successful,
66,Billingham,Fylde,Ath35,front row,tackle,11,50,successful,
66,Billingham,Fylde,Ath20,back row,tackle,11,50,successful,
66,Billingham,Fylde,Ath12,centre,turnover won,20,28,forced error,
67,Billingham,Fylde,team,forwards,scrum,20,18,won,
67,Billingham,Fylde,Ath27,back three,carry,21,6,gls,error
67,Billingham,Fylde,Ath27,back three,defender beaten,23,4.5,fend,
68,Billingham,Fylde,Ath35,front row,tackle,34,5,successful,
68,Billingham,Fylde,Ath20,back row,tackle,42,36,successful,
68,Billingham,Fylde,Ath12,centre,tackle,42,36,missed,
68,Billingham,Fylde,Ath4,second row,tackle,39,37,successful,
68,Billingham,Fylde,Ath12,centre,tackle,40.5,54,missed,
68,Billingham,Fylde,Ath15,half back,tackle,39,51,missed,
68,Billingham,Fylde,Ath20,back row,tackle,37,52,successful,
68,Billingham,Fylde,Ath22,half back,tackle,32,52,successful,
69,Billingham,Fylde,Ath35,front row,tackle,35,20,dominant,
69,Billingham,Fylde,Ath27,back three,tackle,30,9,successful,
69,Billingham,Fylde,Ath5,second row,tackle,27,7,successful,
69,Billingham,Fylde,Ath5,second row,def pen con,25,5,playing ball on floor,
71,Billingham,Fylde,Ath7,back row,LO steal,10,11,successful,
71,Billingham,Fylde,Ath36,back row,carry,1,10,gls,
71,Billingham,Fylde,Ath36,back row,defender beaten,5,6,ran over,
71,Billingham,Fylde,Ath35,front row,carry,15,12,gls,
71,Billingham,Fylde,Ath15,half back,kick,14,25,open play,
71,Billingham,Fylde,Ath9,back three,kick,30,61,retained,
71,Billingham,Fylde,Ath27,back three,kick rec,34,59,successful,
71,Billingham,Fylde,Ath27,back three,carry,34,59,kick return,
71,Billingham,Fylde,Ath27,back three,offload,39,60,successful,
71,Billingham,Fylde,Ath23,back three,linebreak,40,61,open play,
72,Billingham,Fylde,Ath23,back three,pass,48,60,error,
72,Billingham,Fylde,Ath15,half back,kick,15,6,touch kick,
73,Billingham,Fylde,Ath2,front row,LO Throw,35,0,successful,
73,Billingham,Fylde,Ath8,second row,LO catch ,35,10,successful,
73,Billingham,Fylde,Ath22,half back,carry,32,7,gls,
73,Billingham,Fylde,Ath22,half back,defender beaten,32,14,step,
73,Billingham,Fylde,Ath22,half back,defender beaten,38,21,step,
73,Billingham,Fylde,Ath5,second row,carry,40,24,gls,
74,Billingham,Fylde,Ath15,half back,kick,45,24,touch kick,
74,Billingham,Fylde,Ath2,front row,LO Throw,58,0,successful,
74,Billingham,Fylde,Ath8,second row,LO catch ,58,6,successful,
74,Billingham,Fylde,Ath8,second row,carry,58,6,open play,
74,Billingham,Fylde,Ath35,front row,carry,52.5,15,gls,
74,Billingham,Fylde,Ath27,back three,carry,50,50,gls,
75,Billingham,Fylde,Ath27,back three,defender beaten,56,53,ran over,
75,Billingham,Fylde,Ath2,front row,carry,58,14,gls,
75,Billingham,Fylde,Ath8,second row,linebreak,72,9,open play,
75,Billingham,Fylde,Ath8,second row,defender beaten,90,29,ran over,
75,Billingham,Fylde,Ath12,half back,try assist,85,46,pass,
75,Billingham,Fylde,Ath13,centre,linebreak,84,55,open play,
75,Billingham,Fylde,Ath13,centre,defender beaten,90,56,ran round,
76,Billingham,Fylde,Ath15,half back,conversion,78,64,unsuccessful,
77,Billingham,Fylde,Ath7,back row,kick rec,15,22,successful,
77,Billingham,Fylde,Ath36,back row,carry,13,29,kick return,
77,Billingham,Fylde,Ath8,second row,carry,12,52,open play,
78,Billingham,Fylde,Ath15,half back,kick,1,48,open play,
78,Billingham,Fylde,Ath1,front row,tackle,35,26,successful,
78,Billingham,Fylde,Ath13,centre,tackle,35,26,successful,
78,Billingham,Fylde,Ath4,second row,tackle,34,35,missed,
78,Billingham,Fylde,Ath1,front row,tackle,34,35,missed,
78,Billingham,Fylde,Ath13,centre,tackle,33,33,successful,
78,Billingham,Fylde,Ath13,centre,handling error,33,33,knock on,
78,Billingham,Fylde,Ath1,front row,tackle,25,33,successful,
78,Billingham,Fylde,Ath4,second row,tackle,25,33,successful,
78,Billingham,Fylde,Ath8,second row,tackle,27,54,successful,
78,Billingham,Fylde,Ath1,front row,tackle,25,49,dominant,
78,Billingham,Fylde,Ath4,second row,tackle,25,49,dominant,
78,Billingham,Fylde,Ath4,second row,tackle,35,46,successful,
78,Billingham,Fylde,Ath2,front row,tackle,38,35,missed,
78,Billingham,Fylde,Ath35,front row,tackle,33,36,dominant,
79,Billingham,Fylde,Ath15,half back,kick rec,6,6,successful,
79,Billingham,Fylde,Ath15,half back,carry,5.5,4,kick return,error
80,Billingham,Fylde,Ath8,second row,LO steal,10,5,successful,
80,Billingham,Fylde,Ath24,back three,kick,0,15,open play,
80,Billingham,Fylde,Ath24,back three,tackle,37.5,18,successful,
80,Billingham,Fylde,Ath4,second row,tackle,34,26,successful,
80,Billingham,Fylde,Ath2,front row,tackle,34,26,successful,
80,Billingham,Fylde,Ath22,half back,tackle,36,29,successful,
80,Billingham,Fylde,Ath27,back three,tackle,36,51,dominant,
80,Billingham,Fylde,Ath13,centre,tackle,36,51,dominant,
80,Billingham,Fylde,Ath7,back row,tackle,40,40,missed,
80,Billingham,Fylde,Ath2,front row,tackle,39,41,missed,
80,Billingham,Fylde,Ath15,half back,tackle,39,45,missed,
80,Billingham,Fylde,Ath13,centre,tackle,37.5,47,missed,
80,Billingham,Fylde,Ath2,front row,tackle,35,48,successful,
80,Billingham,Fylde,Ath8,second row,tackle,35,48,successful,
81,Billingham,Fylde,Ath24,back three,tackle,24,5,offload allowed,
81,Billingham,Fylde,Ath24,back three,turnover won,20,0,forced error,
80,Billingham,Fylde,Ath5,second row,def pen con,30,22,high tackle,
81,Billingham,Fylde,Ath35,front row,tackle,19,13,missed,
81,Billingham,Fylde,Ath7,back row,tackle,15,7,successful,
81,Billingham,Fylde,Ath1,front row,tackle,15,7,successful,
81,Billingham,Fylde,Ath8,second row,tackle,18,17,missed,
81,Billingham,Fylde,Ath7,back row,tackle,17,16,successful,
81,Billingham,Fylde,Ath27,back three,tackle,21,37,offload allowed,
81,Billingham,Fylde,Ath23,back three,kick rec,18,68,unsuccessful,
81,Billingham,Fylde,Ath9,back three,kick rec,19,68,successful,
81,Billingham,Fylde,Ath36,back row,carry,18,62,kick return,
81,Billingham,Fylde,Ath36,back row,offload,26,64,successful,
81,Billingham,Fylde,Ath36,back three,carry,26,65,support carry ,
82,Billingham,Fylde,Ath9,back three,kick,36.5,64,touch kick,
82,Billingham,Fylde,Ath2,front row,LO Throw,59,70,successful,
82,Billingham,Fylde,Ath8,second row,LO catch ,59,65,successful,
83,Billingham,Fylde,Ath7,back row,carry,61,65,gls,
83,Billingham,Fylde,Ath13,centre,carry,62,47,open play,
83,Billingham,Fylde,Ath13,centre,handling error,62,47,knock on,
85,Billingham,Fylde,Ath15,half back,penalty goal,68,35,successful,
86,Billingham,Fylde,Ath2,front row,kick rec,38,25,unsuccessful,
86,Billingham,Fylde,Ath2,front row,handling error,38,25,knock on,
